,ra,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandep,pl_rade,pl_radeerr1,pl_radeerr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2
5980,14.531835,29.985566,-13.385,0.087,-0.087,12.683,0.073,-0.073,2459879.248503,0.002509,-0.002509,3.0922512,0.0004608,-0.0004608,1.936,44139.0,15.731,3.03241,-3.03241,3661.0,157.0,-157.0,4.59,0.01,-0.01,0.68,0.02,-0.02
5981,342.040487,48.548498,1.463,0.054,-0.054,-1.45,0.049,-0.049,2459880.856197,0.000844,-0.000844,3.3338016,3.4e-06,-3.4e-06,2.902,5100.0,15.1293,0.620812,-0.620812,7894.0,130.3,-130.3,4.04,0.08,-0.08,2.17,0.09,-0.09
5982,2.417089,28.243677,19.32,0.04,-0.04,-2.873,0.056,-0.056,2459875.788906,0.001105,-0.001105,4.6071277,1.15e-05,-1.15e-05,2.266,17579.0,10.6145,0.76421,-0.76421,4928.0,125.0,-125.0,4.52,0.09,-0.09,0.82,0.05,-0.05
5983,148.720293,-23.332118,-20.119,0.097,-0.097,7.542,0.104,-0.104,2458523.943374,0.000418,-0.000418,7.574675,4.4e-06,-4.4e-06,3.0847866,6208.0649305,13.4069567,0.6467533,-0.6467533,6422.0,197.0,-197.0,4.20608,0.594182,-0.594182,1.4885499,0.0707236,-0.0707236
5984,345.943472,49.366393,1.272,0.027,-0.027,-6.174,0.026,-0.026,2459880.187207,0.002475,-0.002475,4.3518774,1.34e-05,-1.34e-05,3.284,6682.0,12.0164,0.619462,-0.619462,6496.3,103.2,-103.2,4.15,0.08,-0.08,1.61,0.07,-0.07
5985,325.354929,61.441916,-24.097,0.038,-0.038,-16.959,0.041,-0.041,2459836.451005,0.004452,-0.004452,24.8366994,0.0001507,-0.0001507,4.793,10898.0,8.57154,0.557894,-0.557894,6334.0,395.9,-395.9,4.63,0.12,-0.12,0.89,0.05,-0.05
5986,4.066146,49.186384,-1.031,0.058,-0.058,-11.382,0.042,-0.042,2459870.641636,0.001922,-0.001922,9.8538051,2.55e-05,-2.55e-05,4.048,14768.0,13.3007,,,5634.0,122.0,-122.0,4.35,,,1.11,,
5987,358.489622,52.533524,13.999,0.044,-0.044,-3.515,0.035,-0.035,2459876.499866,0.000729,-0.000729,3.7069545,5.7e-06,-5.7e-06,2.38,7766.0,12.7103,0.61051,-0.61051,6643.0,270.3,-270.3,4.23,0.1,-0.1,1.49,0.07,-0.07
5988,5.069168,49.465936,-11.278,0.04,-0.04,1.015,0.025,-0.025,2459869.410711,0.003886,-0.003886,6.6283182,7.94e-05,-7.94e-05,4.344,5378.0,9.65916,0.654109,-0.654109,5528.0,123.6,-123.6,4.16,0.08,-0.08,1.35,0.07,-0.07
5989,4.219134,20.432785,17.828,0.046,-0.046,-142.608,0.048,-0.048,2459872.368343,0.001318,-0.001318,7.8209807,0.0009544,-0.0009544,1.183,15145.0,14.2139,4.73496,-4.73496,5917.0,125.6,-125.6,4.76,0.08,-0.08,0.71,0.04,-0.04
5990,359.188611,28.610076,28.772,0.054,-0.054,-3.323,0.036,-0.036,2459882.031252,0.001074,-0.001074,3.3045926,0.0002333,-0.0002333,1.322,8637.0,12.7666,0.6898,-0.6898,6102.0,117.9,-117.9,4.22,0.08,-0.08,1.38,0.06,-0.06
5991,332.675965,48.652765,0.098,0.025,-0.025,0.126,0.025,-0.025,2459878.064073,0.002826,-0.002826,4.1533998,3.67e-05,-3.67e-05,3.857,6043.0,15.5058,,,6866.0,122.0,-122.0,3.96,,,2.11,,
5992,355.002821,40.682684,-10.239,0.036,-0.036,-0.448,0.026,-0.026,2459879.172244,0.003446,-0.003446,5.7419523,7e-05,-7e-05,2.08,7850.0,9.81505,,,5396.0,122.0,-122.0,4.21,,,1.26,,
5993,350.434421,54.112156,19.489,0.034,-0.034,3.904,0.028,-0.028,2459872.189739,0.002966,-0.002966,6.0749198,2.28e-05,-2.28e-05,2.728,6328.0,10.0564,0.624961,-0.624961,5643.0,155.0,-155.0,4.13,0.08,-0.08,1.43,0.07,-0.07
5994,74.552333,9.997979,-2.657,0.096,-0.096,-4.996,0.065,-0.065,2459197.007544,0.000253,-0.000253,2.7443216,1.7e-06,-1.7e-06,3.42,10071.0,20.1852,0.687018,-0.687018,8730.0,152.7,-152.7,4.19,0.07,-0.07,1.97,0.07,-0.07
5995,339.623242,50.524911,-3.904,0.07,-0.07,-1.204,0.074,-0.074,2459881.923097,0.00121,-0.00121,1.1797412,2.7e-06,-2.7e-06,3.391,7122.0,11.867,0.779673,-0.779673,6393.0,128.7,-128.7,4.16,0.1,-0.1,1.55,0.1,-0.1
5996,17.082679,25.652576,-23.898,0.063,-0.063,-10.704,0.071,-0.071,2459879.12449,0.002543,-0.002543,3.7812464,1.65e-05,-1.65e-05,2.13,2521.0,4.97462,0.374151,-0.374151,5209.0,131.2,-131.2,4.4,0.09,-0.09,0.99,0.06,-0.06
5997,2.950371,27.442815,23.292,0.051,-0.051,14.009,0.059,-0.059,2459879.464465,0.000761,-0.000761,5.6020298,7.8e-06,-7.8e-06,1.893,6146.0,11.3612,0.748923,-0.748923,5750.6,142.0,-142.0,4.14,0.08,-0.08,1.44,0.08,-0.08
5998,329.089206,54.466274,41.615,0.059,-0.059,16.003,0.044,-0.044,2459875.523593,0.002454,-0.002454,3.5653226,1.45e-05,-1.45e-05,1.7,902.0,2.88847,0.206164,-0.206164,5715.0,155.2,-155.2,4.45,0.08,-0.08,1.0,0.05,-0.05
5999,343.553201,52.383764,24.812,0.232,-0.232,18.532,0.228,-0.228,2459879.165546,0.000222,-0.000222,2.5553078,7e-07,-7e-07,2.332,12879.0,15.4336,1.15448,-1.15448,5739.2,144.3,-144.3,4.22,0.09,-0.09,1.3,0.1,-0.1
6000,88.699253,80.094614,-150.687,0.07,-0.07,-6.745,0.081,-0.081,2458818.754695,0.000872,-0.000872,3.2149937,1.04e-05,-1.04e-05,0.7022664,1438.82974,0.9044272,1.3004019,-1.3004019,3106.0,157.0,-157.0,5.00517,0.0163985,-0.0163985,0.236457,0.0070855,-0.0070855
6001,356.621626,81.378061,-9.373,0.056,-0.056,0.18,0.049,-0.049,2459723.376477,0.002539,-0.002539,6.7786403,0.0001229,-0.0001229,1.8963943,1146.3653641,13.8147158,14.720568,-14.720568,7665.0,187.3,-187.3,3.86,0.08,-0.08,2.5943999,0.0780352,-0.0780352
6002,323.582256,72.757634,15.21,0.041,-0.041,9.107,0.047,-0.047,2460602.195042,0.00512,-0.00512,24.091624,0.0001294,-0.0001294,4.759,521.0,2.87574,0.17697,-0.17697,6675.0,232.8,-232.8,4.24,0.09,-0.09,1.49,0.06,-0.06
6003,342.410629,46.349983,0.348,0.029,-0.029,-1.504,0.026,-0.026,2459828.699823,0.00184,-0.00184,3.8528933,0.0002387,-0.0002387,2.2041562,8132.2415444,18.8912058,20.935768,-20.935768,6306.0,131.46,-131.46,4.267,0.0818397,-0.0818397,1.35595,0.0603015,-0.0603015
6004,101.492034,66.890644,-26.86,0.038,-0.038,-20.602,0.05,-0.05,2458853.470005,0.001836,-0.001836,1092.002299,0.0025959,-0.0025959,5.604929,1689.5997267,3.1384101,0.3855328,-0.3855328,4813.0,125.942,-125.942,4.57884,0.0940107,-0.0940107,0.751037,0.0528769,-0.0528769
6005,101.492034,66.890644,-26.86,0.038,-0.038,-20.602,0.05,-0.05,2458844.107949,0.00311,-0.00311,15.5739143,0.0020792,-0.0020792,2.4269262,779.9193691,2.5864246,0.335438,-0.335438,4813.0,125.942,-125.942,4.57884,0.0940107,-0.0940107,0.751037,0.0528769,-0.0528769
6006,130.505638,3.710566,-2.856,0.074,-0.074,0.984,0.051,-0.051,2459979.75103,0.000797,-0.000797,4.786958,5.6e-06,-5.6e-06,4.936,8390.0,18.0112,0.675597,-0.675597,7668.6,138.4,-138.4,4.13,0.08,-0.08,1.91,0.07,-0.07
6007,357.351836,36.900456,112.827,0.06,-0.06,-77.66,0.04,-0.04,2458780.693422,0.005203,-0.005203,1076.6094165,0.0104024,-0.0104024,6.7803831,626.6130191,2.7512261,3.0867565,-3.0867565,5848.0,171.157,-171.157,4.38886,0.0812249,-0.0812249,1.08752,0.0516935,-0.0516935
6008,3.957914,13.557617,618.003,0.163,-0.163,329.319,0.139,-0.139,2459458.900535,0.00174,-0.00174,12.7614706,4.96e-05,-4.96e-05,1.0497761,1215.2495801,0.9705763,3.7154806,-3.7154806,3376.0,157.0,-157.0,4.9613,0.0101873,-0.0101873,0.269427,0.0080644,-0.0080644
6009,171.596707,28.058028,31.358,0.089,-0.089,-18.738,0.084,-0.084,2459661.706445,0.001558,-0.001558,2.1077445,0.0002807,-0.0002807,1.779,33127.0,12.0414,0.553647,-0.553647,3954.0,157.0,-157.0,4.61,0.01,-0.01,0.65,0.02,-0.02
6010,253.697283,60.702797,-20.038,0.044,-0.044,34.142,0.041,-0.041,2458686.243474,0.001733,-0.001733,9.2347348,1.88e-05,-1.88e-05,0.9619972,354.6074958,1.3883495,3.459586,-3.459586,4902.0,123.673,-123.673,4.59853,0.0896284,-0.0896284,0.744485,0.049206,-0.049206
6011,14.322777,37.02898,7.406,0.084,-0.084,-41.005,0.065,-0.065,2458765.54076,0.00133,-0.00133,1.5361137,1.16e-05,-1.16e-05,1.1370302,543.7767369,2.4339573,0.483019,-0.483019,5317.0,127.663,-127.663,4.50528,0.0816702,-0.0816702,0.885814,0.0503593,-0.0503593
6012,331.503161,39.298828,69.188,0.067,-0.067,-458.917,0.083,-0.083,2458738.712374,0.000466,-0.000466,0.2381823,7.6e-06,-7.6e-06,0.4763536,493.9763957,0.9617386,0.2893542,-0.2893542,3423.0,157.0,-157.0,4.85554,0.0011883,-0.0011883,0.369077,0.0109958,-0.0109958
6013,359.933006,77.803731,29.441,0.042,-0.042,11.41,0.037,-0.037,2459722.052653,0.009462,-0.009462,7.9945503,0.0004736,-0.0004736,4.7645363,484.9830269,3.4801634,0.3017667,-0.3017667,6088.0,247.1,-247.1,4.27,0.09,-0.09,1.30233,0.0594472,-0.0594472
6014,293.323467,76.921694,19.04,0.038,-0.038,30.514,0.048,-0.048,2458796.051294,0.00298,-0.00298,6.5452014,3.13e-05,-3.13e-05,4.1931124,356.0286213,2.5553163,1.6534029,-1.6534029,6353.0,131.855,-131.855,4.29887,0.08818,-0.08818,1.31864,0.0586433,-0.0586433
6015,13.085379,20.938876,85.693,0.119,-0.119,-53.08,0.085,-0.085,2458764.784402,0.001316,-0.001316,0.5570869,2.53e-05,-2.53e-05,0.9916975,995.2172114,1.2151478,2.6829014,-2.6829014,3392.0,157.0,-157.0,4.84507,0.0019536,-0.0019536,0.380156,0.0112742,-0.0112742
6016,140.115658,-51.660455,-8.258,0.07,-0.07,9.301,0.063,-0.063,2460009.295861,0.003267,-0.003267,3.2376482,1.19e-05,-1.19e-05,2.038,698.0,5.6488,0.300198,-0.300198,10023.0,209.2,-209.2,4.17,0.06,-0.06,2.19,0.07,-0.07
6017,108.123114,-24.95356,-2.276,0.06,-0.06,0.338,0.075,-0.075,2459980.873931,0.0003,-0.0003,4.4010465,1.4e-06,-1.4e-06,4.757,6903.0,19.7441,0.66082,-0.66082,8489.0,178.9,-178.9,4.03,0.08,-0.08,2.32,0.08,-0.08
6018,140.595793,-6.060635,-44.806,0.123,-0.123,-9.177,0.114,-0.114,2460009.508249,0.003171,-0.003171,2.3898191,4.02e-05,-4.02e-05,2.766,210.0,2.32849,0.135741,-0.135741,7707.0,128.6,-128.6,4.11,0.08,-0.08,1.96,0.06,-0.06
6019,132.055241,-39.686292,-18.738,0.082,-0.082,8.575,0.074,-0.074,2460013.716939,0.001168,-0.001168,5.4920894,7.2e-06,-7.2e-06,2.934,3962.0,8.83359,0.453196,-0.453196,6090.0,130.5,-130.5,4.12,0.08,-0.08,1.53,0.07,-0.07
6020,129.158047,-36.523174,-7.01,0.058,-0.058,2.082,0.067,-0.067,2460013.011321,0.004018,-0.004018,1.4945947,3.89e-05,-3.89e-05,2.71,280.0,2.79068,0.177373,-0.177373,9532.0,190.2,-190.2,4.34,0.07,-0.07,1.75,0.06,-0.06
6021,139.199747,-49.300844,-214.498,0.049,-0.049,116.674,0.05,-0.05,2460009.249357,0.008953,-0.008953,3.0178746,2.65e-05,-2.65e-05,2.679,193.0,0.930891,0.0813588,-0.0813588,4717.0,108.2,-108.2,4.61,0.08,-0.08,0.71,0.04,-0.04
6022,111.523899,-52.4632,-15.665,0.051,-0.051,23.876,0.051,-0.051,2460011.204616,0.009802,-0.009802,5.6928845,5.16e-05,-5.16e-05,4.261,291.0,3.80626,0.309485,-0.309485,6610.0,125.5,-125.5,3.79,0.09,-0.09,2.47,0.1,-0.1
6023,151.627588,3.474358,-58.742,0.097,-0.097,-69.112,0.079,-0.079,2460280.914997,0.005098,-0.005098,5.7935723,2.92e-05,-2.92e-05,3.395,133.0,1.50725,0.0937343,-0.0937343,6387.1,114.4,-114.4,4.27,0.08,-0.08,1.37,0.06,-0.06
6024,151.627588,3.474358,-58.742,0.097,-0.097,-69.112,0.079,-0.079,2460282.885839,0.007481,-0.007481,4.1793325,4.5e-05,-4.5e-05,3.012,102.0,1.20236,0.0978685,-0.0978685,6387.1,114.4,-114.4,4.27,0.08,-0.08,1.37,0.06,-0.06
6025,155.597851,-28.847487,-5.101,0.069,-0.069,30.917,0.063,-0.063,2460013.265158,0.004723,-0.004723,2.7895524,1.47e-05,-1.47e-05,1.969,262.0,0.986147,0.114162,-0.114162,5039.0,132.8,-132.8,4.62,0.09,-0.09,0.74,0.05,-0.05
6026,142.17927,-14.686449,1.342,0.079,-0.079,-4.534,0.063,-0.063,2460005.986483,0.002194,-0.002194,733.9910938,5.63e-05,-5.63e-05,4.719,1675.0,4.8141,0.277572,-0.277572,5699.6,132.8,-132.8,4.24,0.08,-0.08,1.27,0.07,-0.07
6027,156.121019,-23.004169,-26.349,0.075,-0.075,7.901,0.055,-0.055,2459989.600491,0.001748,-0.001748,2.8959153,0.0003354,-0.0003354,1.7993552,7042.9351957,13.8781874,1.0172917,-1.0172917,6249.0,125.481,-125.481,4.22232,0.0849707,-0.0849707,1.4101501,0.0718794,-0.0718794
6028,154.271062,-25.276298,-21.752,0.066,-0.066,-7.54,0.07,-0.07,2459991.434964,0.001907,-0.001907,4.3744614,0.0006375,-0.0006375,3.0484494,3270.9828556,6.4637765,0.6338399,-0.6338399,5677.0,129.358,-129.358,4.34735,0.0775018,-0.0775018,1.11563,0.058093,-0.058093
6029,81.92358,7.918525,-2.362,0.125,-0.125,-7.589,0.099,-0.099,2458469.22408,0.00062,-0.00062,1.13889,6e-05,-6e-05,2.154,5368.19,22.4869,1.44558,-1.44558,7852.8,250.7,-250.7,4.08,1.28,-1.28,2.79,0.18,-0.18
6030,155.032187,-29.276109,-12.492,0.034,-0.034,3.069,0.031,-0.031,2459992.528067,0.00201,-0.00201,4.2275389,0.0002851,-0.0002851,4.4305716,8677.549547,14.8654685,0.8874732,-0.8874732,6001.0,127.916,-127.916,4.09439,0.0778122,-0.0778122,1.56496,0.0755527,-0.0755527
6031,122.413793,-37.371099,4.079,2.85,-2.85,-4.126,2.85,-2.85,2459963.609262,0.002131,-0.002131,1.604607,0.0001162,-0.0001162,2.2761218,16676.380058,,,,5780.0,,,4.438,,,,,
6032,149.91844,-6.906064,5.04,0.084,-0.084,-3.478,0.088,-0.088,2459989.253135,0.002089,-0.002089,2.5141406,0.0003549,-0.0003549,2.5419014,3574.8850313,17.7772903,15.106553,-15.106553,6880.0,132.624,-132.624,4.08875,0.0938743,-0.0938743,1.82496,0.093799,-0.093799
6033,180.546219,-35.548609,-2.416,0.04,-0.04,1.487,0.025,-0.025,2460016.846502,0.003919,-0.003919,3.052057,0.0009409,-0.0009409,3.4817792,9403.0926011,13.6453428,1.2313935,-1.2313935,5726.0,122.0,-122.0,4.16246,,,1.38708,,
6034,164.76388,-60.082938,-18.138,0.049,-0.049,-3.208,0.045,-0.045,2460014.407066,0.002211,-0.002211,1.1109316,8.23e-05,-8.23e-05,1.9803068,2227.4346262,12.8052345,0.7632362,-0.7632362,6498.6,126.5,-126.5,3.67,0.71,-0.71,2.3323801,0.104789,-0.104789
6035,164.34914,-29.997123,-49.031,0.053,-0.053,1.227,0.055,-0.055,2460017.858526,0.000768,-0.000768,6.2462252,0.0004217,-0.0004217,4.2508361,13270.5292659,13.4614756,0.654205,-0.654205,6132.0,127.507,-127.507,4.38741,0.084278,-0.084278,1.1417201,0.0533769,-0.0533769
6036,175.256304,-44.404149,-660.418,0.233,-0.233,241.799,0.117,-0.117,2460017.117135,0.001991,-0.001991,6.2031608,0.0004513,-0.0004513,1.5987379,210.8404349,1.0214599,0.5741247,-0.5741247,4633.87,143.288,-143.288,4.70763,0.105376,-0.105376,0.630715,0.0536482,-0.0536482
6037,175.256304,-44.404149,-660.418,0.233,-0.233,241.799,0.117,-0.117,2460014.847216,0.002144,-0.002144,4.466068,0.0003148,-0.0003148,1.6847832,210.7032691,0.9794583,0.412455,-0.412455,4633.87,143.288,-143.288,4.70763,0.105376,-0.105376,0.630715,0.0536482,-0.0536482
6038,175.256304,-44.404149,-660.418,0.233,-0.233,241.799,0.117,-0.117,2460018.572448,0.002918,-0.002918,7.8708661,0.0007653,-0.0007653,1.6355898,190.7947353,1.0314874,0.4241981,-0.4241981,4633.87,143.288,-143.288,4.70763,0.105376,-0.105376,0.630715,0.0536482,-0.0536482
6039,150.46383,-55.660373,4.081,0.061,-0.061,5.649,0.054,-0.054,2460016.245278,0.000548,-0.000548,3.3733921,6.47e-05,-6.47e-05,2.8544595,16371.2496269,14.5810502,0.7638092,-0.7638092,5704.0,131.889,-131.889,4.36494,0.0786546,-0.0786546,1.09866,0.0559673,-0.0559673
6040,176.249942,-35.640563,-18.414,0.044,-0.044,7.138,0.032,-0.032,2460019.14123,0.002268,-0.002268,7.5337657,0.0021649,-0.0021649,5.5843836,4697.1753086,10.611119,0.7725753,-0.7725753,5869.0,123.928,-123.928,4.09453,0.076669,-0.076669,1.52905,0.0744673,-0.0744673
6041,168.212865,-58.942432,-8.314,0.058,-0.058,2.737,0.06,-0.06,2460032.930262,0.005197,-0.005197,5.1681189,3.04e-05,-3.04e-05,3.736,1759.0,13.3663,0.923549,-0.923549,8254.0,144.8,-144.8,3.67,0.08,-0.08,3.44,0.17,-0.17
6042,99.263061,1.76755,-1.437,0.117,-0.117,-1.082,0.087,-0.087,2458469.2352,0.00043,-0.00043,3.4076,0.00014,-0.00014,3.69,7500.0,12.1343,0.579782,-0.579782,6174.0,156.8,-156.8,4.23,0.08,-0.08,1.38,0.07,-0.07
6043,145.174365,-66.65449,-6.545,0.062,-0.062,4.902,0.058,-0.058,2460087.169174,0.001133,-0.001133,15.9865412,2.27e-05,-2.27e-05,1.636,1451.0,7.52088,1.16426,-1.16426,6429.0,135.2,-135.2,4.34,0.09,-0.09,1.28,0.06,-0.06
6044,172.378524,-40.609425,-117.521,0.044,-0.044,60.118,0.038,-0.038,2460038.110256,0.002339,-0.002339,1.0542548,2.9e-06,-2.9e-06,1.271,423.0,2.77385,1.19872,-1.19872,4160.1,120.7,-120.7,4.37,0.11,-0.11,0.87,0.08,-0.08
6045,47.031443,-70.110459,-35.426,0.047,-0.047,-9.169,0.042,-0.042,2460205.518926,0.005306,-0.005306,12.4751631,6.58e-05,-6.58e-05,3.937,236.0,1.56473,0.108079,-0.108079,6055.0,130.9,-130.9,4.41,0.08,-0.08,1.09,0.05,-0.05
6046,143.84218,-65.216181,-27.504,0.066,-0.066,20.334,0.055,-0.055,2459287.316463,0.00251,-0.00251,51.6708185,0.00029,-0.00029,3.449,4697.0,12.8776,0.665902,-0.665902,7115.0,136.6,-136.6,4.07,0.08,-0.08,1.91,0.07,-0.07
6047,150.350107,-38.841039,161.909,0.061,-0.061,-207.177,0.069,-0.069,2460035.841876,0.003501,-0.003501,3.4475935,1.33e-05,-1.33e-05,1.731,320.0,0.830466,0.0538853,-0.0538853,3548.0,157.0,-157.0,4.77,0.01,-0.01,0.47,0.01,-0.01
6048,24.21772,51.631573,-0.084,0.066,-0.066,-6.803,0.073,-0.073,2459908.497832,0.001269,-0.001269,6.8581311,1.27e-05,-1.27e-05,5.186,2790.0,10.9703,0.516681,-0.516681,6605.0,135.1,-135.1,3.92,0.09,-0.09,2.12,0.1,-0.1
6049,346.44125,72.410554,-8.426,0.029,-0.029,-1.219,0.026,-0.026,2459907.595404,0.017471,-0.017471,5.6289226,0.0001592,-0.0001592,9.272,1850.0,8.93102,0.646382,-0.646382,6683.0,144.5,-144.5,3.72,0.09,-0.09,2.72,0.12,-0.12
6050,37.963775,28.96601,1.39,0.046,-0.046,-12.23,0.044,-0.044,2459908.580448,0.002421,-0.002421,1.640758,5.8e-06,-5.8e-06,1.326,2129.0,8.61251,0.642563,-0.642563,6262.0,122.2,-122.2,4.16,0.09,-0.09,1.52,0.07,-0.07
6051,10.159796,52.654408,67.719,0.05,-0.05,-7.009,0.034,-0.034,2459895.113278,0.003274,-0.003274,18.0370154,0.0031282,-0.0031282,2.356,8355.0,7.85944,0.556722,-0.556722,5400.0,150.3,-150.3,4.55,0.08,-0.08,0.85,0.05,-0.05
6052,32.619714,43.97503,12.648,0.089,-0.089,-9.0,0.096,-0.096,2459905.132375,0.001596,-0.001596,3.7077543,7.9e-06,-7.9e-06,2.662,9913.0,11.5364,,,5620.2,171.2,-171.2,4.4,,,1.04,,
6053,95.827908,0.883347,6.476,0.105,-0.105,-3.898,0.099,-0.099,2459221.689296,0.000718,-0.000718,8.7179665,1.23e-05,-1.23e-05,6.143,2420.0,12.3121,0.469985,-0.469985,9165.0,230.7,-230.7,4.05,0.07,-0.07,2.38,0.09,-0.09
6054,327.341524,67.029549,42.247,0.048,-0.048,-24.535,0.043,-0.043,2459893.809226,0.005064,-0.005064,17.6037996,0.0001319,-0.0001319,3.574,882.0,2.74615,0.216225,-0.216225,5265.0,134.1,-134.1,4.43,0.08,-0.08,0.96,0.05,-0.05
6055,56.31536,32.136803,-1.472,0.13,-0.13,-5.553,0.067,-0.067,2459900.051272,0.004082,-0.004082,5.2556421,3.94e-05,-3.94e-05,3.434,4390.0,15.1084,,,5061.0,122.0,-122.0,,,,2.26,,
6056,44.089561,43.092213,-0.54,0.089,-0.089,-10.604,0.067,-0.067,2459908.735558,0.002586,-0.002586,0.8236066,3e-06,-3e-06,1.71,1090.0,5.5335,0.477795,-0.477795,6202.0,190.1,-190.1,4.06,0.11,-0.11,1.69,0.12,-0.12
6057,48.022366,28.46468,33.29,0.054,-0.054,-32.897,0.048,-0.048,2459899.168188,0.002667,-0.002667,13.3673993,0.0001442,-0.0001442,3.63,10278.0,9.61997,,,4831.0,122.0,-122.0,4.4,,,0.93,,
6058,48.022366,28.46468,33.29,0.054,-0.054,-32.897,0.048,-0.048,2459480.391456,0.004333,-0.004333,405.0756576,0.0033399,-0.0033399,5.339,15337.0,9.31573,,,4831.0,122.0,-122.0,4.4,,,0.93,,
6059,345.824668,60.311149,-4.242,0.03,-0.03,9.728,0.027,-0.027,2459893.51801,0.000889,-0.000889,9.288704,1.84e-05,-1.84e-05,3.019,14044.0,9.62284,0.708379,-0.708379,4753.0,137.7,-137.7,4.57,0.09,-0.09,0.75,0.05,-0.05
6060,52.225799,46.443043,-5.592,0.068,-0.068,-7.206,0.055,-0.055,2458799.419698,8e-06,-8e-06,1106.220834,1e-06,-1e-06,3.759,6252.0,14.786,0.714469,-0.714469,6199.0,209.9,-209.9,4.07,0.09,-0.09,1.67,0.08,-0.08
6061,28.291856,60.223815,-7.422,0.017,-0.017,3.639,0.032,-0.032,2459908.370097,0.00433,-0.00433,4.2234273,0.0011686,-0.0011686,4.384,7945.0,14.4033,0.823551,-0.823551,6696.0,218.3,-218.3,4.04,0.09,-0.09,1.88,0.08,-0.08
6062,20.561956,56.778196,-0.242,0.04,-0.04,4.447,0.044,-0.044,2459904.298736,0.00213,-0.00213,4.2771464,1.3e-05,-1.3e-05,3.867,6104.0,13.316,0.709008,-0.709008,6707.0,149.3,-149.3,4.03,0.08,-0.08,1.91,0.09,-0.09
6063,12.471055,60.946038,-5.379,0.035,-0.035,-7.593,0.035,-0.035,2459904.85743,0.004135,-0.004135,2.8577028,1.82e-05,-1.82e-05,2.264,2695.0,7.78724,0.648829,-0.648829,6240.0,159.7,-159.7,4.2,0.09,-0.09,1.45,0.07,-0.07
6064,28.003018,50.920939,55.387,0.086,-0.086,-29.82,0.075,-0.075,2459905.450417,0.000913,-0.000913,4.7089027,5.4e-06,-5.4e-06,0.942,2426.0,6.86414,0.938079,-0.938079,4351.7,143.8,-143.8,4.41,0.12,-0.12,0.85,0.09,-0.09
6065,90.916011,-19.04084,-4.403,0.202,-0.202,6.224,0.229,-0.229,2459226.360983,0.000446,-0.000446,4.9091704,1.53e-05,-1.53e-05,4.042,13100.0,20.5266,0.992579,-0.992579,7210.5,161.0,-161.0,4.11,0.5,-0.5,1.7,0.08,-0.08
6066,354.657826,60.267245,2.302,0.031,-0.031,-0.943,0.027,-0.027,2459909.013557,0.001236,-0.001236,2.8976822,5.5e-06,-5.5e-06,1.973,7602.0,20.1303,,,7006.0,129.0,-129.0,4.01,,,2.03,,
6067,22.406592,46.759351,-4.885,0.06,-0.06,1.09,0.052,-0.052,2459899.627921,0.004202,-0.004202,7.1436336,3.79e-05,-3.79e-05,5.668,5205.0,11.4874,0.805369,-0.805369,6604.0,125.8,-125.8,4.01,0.1,-0.1,1.92,0.12,-0.12
6068,47.27712,37.076087,2.035,0.072,-0.072,-13.632,0.051,-0.051,2459907.648297,0.000816,-0.000816,2.8465714,3.9e-06,-3.9e-06,1.419,16671.0,12.8225,,,4802.0,122.0,-122.0,4.5,,,0.83,,
6069,46.78065,40.147174,32.941,0.069,-0.069,-35.376,0.054,-0.054,2459901.013491,0.000943,-0.000943,9.4852479,2.07e-05,-2.07e-05,2.713,32417.0,12.3024,0.468122,-0.468122,3848.0,157.0,-157.0,4.63,0.01,-0.01,0.63,0.02,-0.02
6070,34.397563,36.837055,9.236,0.047,-0.047,-0.729,0.048,-0.048,2459908.949571,0.002529,-0.002529,3.645356,1.6e-05,-1.6e-05,4.787,4942.0,12.1687,0.792442,-0.792442,5421.0,122.5,-122.5,3.95,0.08,-0.08,1.7,0.1,-0.1
6071,8.097282,54.21074,-7.502,0.025,-0.025,-1.359,0.024,-0.024,2459909.455446,0.003024,-0.003024,6.6245939,3.83e-05,-3.83e-05,2.751,3526.0,8.74267,0.588676,-0.588676,5874.0,129.7,-129.7,4.24,0.08,-0.08,1.29,0.06,-0.06
6072,14.39173,56.978183,8.351,0.034,-0.034,-6.234,0.035,-0.035,2459902.833152,0.002742,-0.002742,3.662222,1.26e-05,-1.26e-05,4.253,4017.0,13.3765,0.823117,-0.823117,5826.0,135.7,-135.7,3.82,0.08,-0.08,2.08,0.11,-0.11
6073,36.45054,42.154578,-28.612,0.126,-0.126,-15.741,0.105,-0.105,2459909.820633,0.003128,-0.003128,2.4589458,0.000452,-0.000452,1.553,31394.0,12.6341,0.784622,-0.784622,3810.0,157.0,-157.0,4.63,0.01,-0.01,0.62,0.02,-0.02
6074,36.235853,52.415794,0.625,0.068,-0.068,1.917,0.072,-0.072,2459908.862323,0.00079,-0.00079,1.7555108,2.1e-06,-2.1e-06,1.355,13415.0,10.7893,,,4249.0,122.0,-122.0,4.48,,,0.78,,
